ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
5/23/2016,2082.04578,2018.737744,2157.192218,2082.04578,2082.04578,5.427846949,5.427846949,5.427846949,-6.712071659,-6.712071659,-6.712071659,12.13991861,12.13991861,12.13991861,0,0,0,2087.473627
5/24/2016,2082.918093,2024.722593,2162.64089,2082.918093,2082.918093,7.568796954,7.568796954,7.568796954,-4.614980098,-4.614980098,-4.614980098,12.18377705,12.18377705,12.18377705,0,0,0,2090.48689
5/25/2016,2083.790406,2021.148577,2163.832154,2083.790406,2083.790406,7.463638023,7.463638023,7.463638023,-4.870231147,-4.870231147,-4.870231147,12.33386917,12.33386917,12.33386917,0,0,0,2091.254044
5/26/2016,2084.662719,2021.380747,2162.609169,2084.662719,2084.662719,7.483895017,7.483895017,7.483895017,-5.090753711,-5.090753711,-5.090753711,12.57464873,12.57464873,12.57464873,0,0,0,2092.146614
5/27/2016,2085.535033,2021.892796,2161.212056,2085.535033,2085.535033,7.489434247,7.489434247,7.489434247,-5.397901005,-5.397901005,-5.397901005,12.88733525,12.88733525,12.88733525,0,0,0,2093.024467
5/31/2016,2089.024285,2026.939758,2169.77741,2089.024285,2089.024285,9.785398107,9.785398107,9.785398107,-4.614980098,-4.614980098,-4.614980098,14.4003782,14.4003782,14.4003782,0,0,0,2098.809683
6/1/2016,2089.896598,2029.031799,2171.323959,2089.896598,2089.896598,9.848851844,9.848851844,9.848851844,-4.870231147,-4.870231147,-4.870231147,14.71908299,14.71908299,14.71908299,0,0,0,2099.74545
6/2/2016,2090.768912,2032.253254,2171.755765,2090.768912,2090.768912,9.872839149,9.872839149,9.872839149,-5.090753711,-5.090753711,-5.090753711,14.96359286,14.96359286,14.96359286,0,0,0,2100.641751
6/3/2016,2091.641225,2031.313301,2168.327236,2091.641225,2091.641225,9.712722859,9.712722859,9.712722859,-5.397901005,-5.397901005,-5.397901005,15.11062386,15.11062386,15.11062386,0,0,0,2101.353948
6/6/2016,2094.258164,2037.292237,2176.530284,2094.258164,2094.258164,8.058879915,8.058879915,8.058879915,-6.712071659,-6.712071659,-6.712071659,14.77095157,14.77095157,14.77095157,0,0,0,2102.317044
6/7/2016,2095.130477,2033.539512,2177.741329,2095.130477,2095.130477,9.733566195,9.733566195,9.733566195,-4.614980098,-4.614980098,-4.614980098,14.34854629,14.34854629,14.34854629,0,0,0,2104.864044
6/8/2016,2096.002791,2037.333585,2171.881248,2096.002791,2096.002791,8.886660605,8.886660605,8.886660605,-4.870231147,-4.870231147,-4.870231147,13.75689175,13.75689175,13.75689175,0,0,0,2104.889451
6/9/2016,2096.875104,2038.715898,2174.045744,2096.875104,2096.875104,7.90300153,7.90300153,7.90300153,-5.090753711,-5.090753711,-5.090753711,12.99375524,12.99375524,12.99375524,0,0,0,2104.778105
6/10/2016,2097.747417,2034.527728,2172.708483,2097.747417,2097.747417,6.66361508,6.66361508,6.66361508,-5.397901005,-5.397901005,-5.397901005,12.06151608,12.06151608,12.06151608,0,0,0,2104.411032
6/13/2016,2100.364356,2036.506882,2172.851675,2100.364356,2100.364356,1.630349933,1.630349933,1.630349933,-6.712071659,-6.712071659,-6.712071659,8.342421592,8.342421592,8.342421592,0,0,0,2101.994706
6/14/2016,2101.23667,2035.356401,2171.01294,2101.23667,2101.23667,2.232467778,2.232467778,2.232467778,-4.614980098,-4.614980098,-4.614980098,6.847447875,6.847447875,6.847447875,0,0,0,2103.469137
6/15/2016,2102.108983,2034.760617,2169.151293,2102.108983,2102.108983,0.390194457,0.390194457,0.390194457,-4.870231147,-4.870231147,-4.870231147,5.260425604,5.260425604,5.260425604,0,0,0,2102.499177
6/16/2016,2102.981296,2029.021469,2174.001816,2102.981296,2102.981296,-1.483364231,-1.483364231,-1.483364231,-5.090753711,-5.090753711,-5.090753711,3.60738948,3.60738948,3.60738948,0,0,0,2101.497932
6/17/2016,2103.853609,2033.360925,2169.997104,2103.853609,2103.853609,-3.481242771,-3.481242771,-3.481242771,-5.397901005,-5.397901005,-5.397901005,1.916658234,1.916658234,1.916658234,0,0,0,2100.372366
6/20/2016,2106.470549,2033.257007,2165.781489,2106.470549,2106.470549,-9.790957989,-9.790957989,-9.790957989,-6.712071659,-6.712071659,-6.712071659,-3.078886331,-3.078886331,-3.078886331,0,0,0,2096.679591
6/21/2016,2107.342862,2026.368143,2167.967729,2107.342862,2107.342862,-9.231171984,-9.231171984,-9.231171984,-4.614980098,-4.614980098,-4.614980098,-4.616191887,-4.616191887,-4.616191887,0,0,0,2098.11169
6/22/2016,2108.215175,2028.922847,2163.59356,2108.215175,2108.215175,-10.91053644,-10.91053644,-10.91053644,-4.870231147,-4.870231147,-4.870231147,-6.040305295,-6.040305295,-6.040305295,0,0,0,2097.304638
6/23/2016,2109.087488,2030.669043,2166.592134,2109.087488,2109.087488,-12.41507778,-12.41507778,-12.41507778,-5.090753711,-5.090753711,-5.090753711,-7.32432407,-7.32432407,-7.32432407,0,0,0,2096.67241
6/24/2016,2109.959801,2019.225446,2160.888971,2109.959801,2109.959801,-13.8419339,-13.8419339,-13.8419339,-5.397901005,-5.397901005,-5.397901005,-8.444032895,-8.444032895,-8.444032895,0,0,0,2096.117867
6/27/2016,2112.576741,2030.050748,2161.87697,2112.576741,2112.576741,-17.33887561,-17.33887561,-17.33887561,-6.712071659,-6.712071659,-6.712071659,-10.62680395,-10.62680395,-10.62680395,0,0,0,2095.237865
6/28/2016,2113.449054,2029.871478,2166.745721,2113.449054,2113.449054,-15.53390766,-15.53390766,-15.53390766,-4.614980098,-4.614980098,-4.614980098,-10.91892756,-10.91892756,-10.91892756,0,0,0,2097.915146
6/29/2016,2114.321367,2033.963077,2165.311462,2114.321367,2114.321367,-15.85293223,-15.85293223,-15.85293223,-4.870231147,-4.870231147,-4.870231147,-10.98270108,-10.98270108,-10.98270108,0,0,0,2098.468435
6/30/2016,2115.19368,2034.373843,2174.052042,2115.19368,2115.19368,-15.90942085,-15.90942085,-15.90942085,-5.090753711,-5.090753711,-5.090753711,-10.81866714,-10.81866714,-10.81866714,0,0,0,2099.284259
7/1/2016,2116.065993,2039.155289,2174.15007,2116.065993,2116.065993,-15.82985093,-15.82985093,-15.82985093,-5.397901005,-5.397901005,-5.397901005,-10.43194993,-10.43194993,-10.43194993,0,0,0,2100.236142
7/5/2016,2119.555246,2037.280376,2179.54021,2119.555246,2119.555246,-11.52383788,-11.52383788,-11.52383788,-4.614980098,-4.614980098,-4.614980098,-6.908857785,-6.908857785,-6.908857785,0,0,0,2108.031408
7/6/2016,2120.427559,2041.137034,2179.140803,2120.427559,2120.427559,-10.49887728,-10.49887728,-10.49887728,-4.870231147,-4.870231147,-4.870231147,-5.628646132,-5.628646132,-5.628646132,0,0,0,2109.928682
7/7/2016,2121.299872,2044.089137,2183.739455,2121.299872,2121.299872,-9.327354326,-9.327354326,-9.327354326,-5.090753711,-5.090753711,-5.090753711,-4.236600614,-4.236600614,-4.236600614,0,0,0,2111.972518
7/8/2016,2122.172186,2039.67565,2182.040578,2122.172186,2122.172186,-8.158047437,-8.158047437,-8.158047437,-5.397901005,-5.397901005,-5.397901005,-2.760146432,-2.760146432,-2.760146432,0,0,0,2114.014138
7/11/2016,2124.789125,2050.058985,2189.222904,2124.789125,2124.789125,-4.821480313,-4.821480313,-4.821480313,-6.712071659,-6.712071659,-6.712071659,1.890591345,1.890591345,1.890591345,0,0,0,2119.967645
7/12/2016,2125.661438,2056.120087,2190.474585,2125.661438,2125.661438,-1.194572771,-1.194572771,-1.194572771,-4.614980098,-4.614980098,-4.614980098,3.420407327,3.420407327,3.420407327,0,0,0,2124.466865
7/13/2016,2126.533751,2059.928816,2196.001769,2126.533751,2126.533751,0.025153688,0.025153688,0.025153688,-4.870231147,-4.870231147,-4.870231147,4.895384835,4.895384835,4.895384835,0,0,0,2126.558905
7/14/2016,2127.406065,2056.551944,2199.568646,2127.406065,2127.406065,1.200614157,1.200614157,1.200614157,-5.090753711,-5.090753711,-5.090753711,6.291367868,6.291367868,6.291367868,0,0,0,2128.606679
7/15/2016,2128.278378,2057.620871,2197.575867,2128.278378,2128.278378,2.188681138,2.188681138,2.188681138,-5.397901005,-5.397901005,-5.397901005,7.586582143,7.586582143,7.586582143,0,0,0,2130.467059
7/18/2016,2130.895317,2060.920779,2201.223702,2130.895317,2130.895317,3.980404891,3.980404891,3.980404891,-6.712071659,-6.712071659,-6.712071659,10.69247655,10.69247655,10.69247655,0,0,0,2134.875722
7/19/2016,2131.76763,2064.65056,2205.677041,2131.76763,2131.76763,6.810199645,6.810199645,6.810199645,-4.614980098,-4.614980098,-4.614980098,11.42517974,11.42517974,11.42517974,0,0,0,2138.57783
7/20/2016,2132.639944,2070.749261,2207.610925,2132.639944,2132.639944,7.123203694,7.123203694,7.123203694,-4.870231147,-4.870231147,-4.870231147,11.99343484,11.99343484,11.99343484,0,0,0,2139.763147
7/21/2016,2133.512257,2074.301843,2212.042819,2133.512257,2133.512257,7.30347309,7.30347309,7.30347309,-5.090753711,-5.090753711,-5.090753711,12.3942268,12.3942268,12.3942268,0,0,0,2140.81573
7/22/2016,2134.38457,2068.732668,2213.391916,2134.38457,2134.38457,7.229714194,7.229714194,7.229714194,-5.397901005,-5.397901005,-5.397901005,12.6276152,12.6276152,12.6276152,0,0,0,2141.614284
7/25/2016,2137.001509,2075.604183,2214.937093,2137.001509,2137.001509,5.652970814,5.652970814,5.652970814,-6.712071659,-6.712071659,-6.712071659,12.36504247,12.36504247,12.36504247,0,0,0,2142.65448
7/26/2016,2137.873823,2076.201735,2218.115673,2137.873823,2137.873823,7.367049863,7.367049863,7.367049863,-4.614980098,-4.614980098,-4.614980098,11.98202996,11.98202996,11.98202996,0,0,0,2145.240872
7/27/2016,2138.746136,2077.931515,2215.306935,2138.746136,2138.746136,6.598264522,6.598264522,6.598264522,-4.870231147,-4.870231147,-4.870231147,11.46849567,11.46849567,11.46849567,0,0,0,2145.3444
7/28/2016,2139.618449,2070.917646,2214.918588,2139.618449,2139.618449,5.745915923,5.745915923,5.745915923,-5.090753711,-5.090753711,-5.090753711,10.83666963,10.83666963,10.83666963,0,0,0,2145.364365
7/29/2016,2140.490762,2069.904987,2215.61877,2140.490762,2140.490762,4.701599222,4.701599222,4.701599222,-5.397901005,-5.397901005,-5.397901005,10.09950023,10.09950023,10.09950023,0,0,0,2145.192361
8/1/2016,2143.107702,2075.721672,2211.289936,2143.107702,2143.107702,0.676484753,0.676484753,0.676484753,-6.712071659,-6.712071659,-6.712071659,7.388556412,7.388556412,7.388556412,0,0,0,2143.784186
8/2/2016,2143.980015,2082.392729,2213.227232,2143.980015,2143.980015,1.746466809,1.746466809,1.746466809,-4.614980098,-4.614980098,-4.614980098,6.361446907,6.361446907,6.361446907,0,0,0,2145.726482
8/3/2016,2144.852328,2078.469476,2213.15485,2144.852328,2144.852328,0.422373456,0.422373456,0.422373456,-4.870231147,-4.870231147,-4.870231147,5.292604603,5.292604603,5.292604603,0,0,0,2145.274701
8/4/2016,2145.724641,2075.577095,2211.629915,2145.724641,2145.724641,-0.898035907,-0.898035907,-0.898035907,-5.090753711,-5.090753711,-5.090753711,4.192717804,4.192717804,4.192717804,0,0,0,2144.826605
8/5/2016,2146.596954,2076.253092,2214.96781,2146.596954,2146.596954,-2.326464237,-2.326464237,-2.326464237,-5.397901005,-5.397901005,-5.397901005,3.071436768,3.071436768,3.071436768,0,0,0,2144.27049
8/8/2016,2149.213894,2068.140549,2213.115053,2149.213894,2149.213894,-7.05238852,-7.05238852,-7.05238852,-6.712071659,-6.712071659,-6.712071659,-0.340316862,-0.340316862,-0.340316862,0,0,0,2142.161505
8/9/2016,2150.086207,2075.04344,2218.655135,2150.086207,2150.086207,-6.086719142,-6.086719142,-6.086719142,-4.614980098,-4.614980098,-4.614980098,-1.471739044,-1.471739044,-1.471739044,0,0,0,2143.999488
8/10/2016,2150.95852,2074.293386,2213.871344,2150.95852,2150.95852,-7.46171219,-7.46171219,-7.46171219,-4.870231147,-4.870231147,-4.870231147,-2.591481043,-2.591481043,-2.591481043,0,0,0,2143.496808
8/11/2016,2151.830833,2076.903946,2214.257074,2151.830833,2151.830833,-8.785993315,-8.785993315,-8.785993315,-5.090753711,-5.090753711,-5.090753711,-3.695239604,-3.695239604,-3.695239604,0,0,0,2143.04484
8/12/2016,2152.703146,2071.63893,2209.293442,2152.703146,2152.703146,-10.17698986,-10.17698986,-10.17698986,-5.397901005,-5.397901005,-5.397901005,-4.779088854,-4.779088854,-4.779088854,0,0,0,2142.526157
8/15/2016,2155.320086,2068.974598,2206.67395,2155.320086,2155.320086,-14.58549197,-14.58549197,-14.58549197,-6.712071659,-6.712071659,-6.712071659,-7.873420314,-7.873420314,-7.873420314,0,0,0,2140.734594
8/16/2016,2156.192399,2080.190873,2216.25115,2156.192399,2156.192399,-13.45404758,-13.45404758,-13.45404758,-4.614980098,-4.614980098,-4.614980098,-8.839067481,-8.839067481,-8.839067481,0,0,0,2142.738352
8/17/2016,2157.064712,2070.673862,2212.045503,2157.064712,2157.064712,-14.63439868,-14.63439868,-14.63439868,-4.870231147,-4.870231147,-4.870231147,-9.764167531,-9.764167531,-9.764167531,0,0,0,2142.430314
8/18/2016,2157.937025,2070.966255,2211.218367,2157.937025,2157.937025,-15.73407432,-15.73407432,-15.73407432,-5.090753711,-5.090753711,-5.090753711,-10.64332061,-10.64332061,-10.64332061,0,0,0,2142.202951
8/19/2016,2158.809339,2075.13622,2209.094666,2158.809339,2158.809339,-16.86840655,-16.86840655,-16.86840655,-5.397901005,-5.397901005,-5.397901005,-11.47050554,-11.47050554,-11.47050554,0,0,0,2141.940932
8/22/2016,2161.426278,2070.450264,2210.955372,2161.426278,2161.426278,-20.28329268,-20.28329268,-20.28329268,-6.712071659,-6.712071659,-6.712071659,-13.57122103,-13.57122103,-13.57122103,0,0,0,2141.142985
8/23/2016,2162.298591,2069.59645,2214.504364,2162.298591,2162.298591,-18.73419093,-18.73419093,-18.73419093,-4.614980098,-4.614980098,-4.614980098,-14.11921083,-14.11921083,-14.11921083,0,0,0,2143.5644
8/24/2016,2163.170904,2076.456096,2211.800911,2163.170904,2163.170904,-19.44806529,-19.44806529,-19.44806529,-4.870231147,-4.870231147,-4.870231147,-14.57783415,-14.57783415,-14.57783415,0,0,0,2143.722839
8/25/2016,2164.043218,2081.357017,2216.919593,2164.043218,2164.043218,-20.03000192,-20.03000192,-20.03000192,-5.090753711,-5.090753711,-5.090753711,-14.93924821,-14.93924821,-14.93924821,0,0,0,2144.013216
8/26/2016,2164.915531,2073.626768,2214.190102,2164.915531,2164.915531,-20.59395167,-20.59395167,-20.59395167,-5.397901005,-5.397901005,-5.397901005,-15.19605067,-15.19605067,-15.19605067,0,0,0,2144.321579
8/29/2016,2167.53247,2077.577075,2212.124908,2167.53247,2167.53247,-21.98979753,-21.98979753,-21.98979753,-6.712071659,-6.712071659,-6.712071659,-15.27772587,-15.27772587,-15.27772587,0,0,0,2145.542673
8/30/2016,2168.404783,2080.079392,2214.312961,2168.404783,2168.404783,-19.6764886,-19.6764886,-19.6764886,-4.614980098,-4.614980098,-4.614980098,-15.0615085,-15.0615085,-15.0615085,0,0,0,2148.728295
8/31/2016,2169.277097,2077.857272,2217.782754,2169.277097,2169.277097,-19.59115252,-19.59115252,-19.59115252,-4.870231147,-4.870231147,-4.870231147,-14.72092137,-14.72092137,-14.72092137,0,0,0,2149.685944
9/1/2016,2170.14941,2084.309239,2222.150425,2170.14941,2170.14941,-19.34825347,-19.34825347,-19.34825347,-5.090753711,-5.090753711,-5.090753711,-14.25749976,-14.25749976,-14.25749976,0,0,0,2150.801156
9/2/2016,2171.021723,2082.4784,2222.970903,2171.021723,2171.021723,-19.07305844,-19.07305844,-19.07305844,-5.397901005,-5.397901005,-5.397901005,-13.67515743,-13.67515743,-13.67515743,0,0,0,2151.948665
9/6/2016,2174.510976,2091.422143,2228.120958,2174.510976,2174.510976,-14.93912501,-14.93912501,-14.93912501,-4.614980098,-4.614980098,-4.614980098,-10.32414492,-10.32414492,-10.32414492,0,0,0,2159.571851
9/7/2016,2175.383289,2091.182517,2229.954188,2175.383289,2175.383289,-14.16548903,-14.16548903,-14.16548903,-4.870231147,-4.870231147,-4.870231147,-9.295257888,-9.295257888,-9.295257888,0,0,0,2161.2178
9/8/2016,2176.255602,2091.867809,2227.597393,2176.255602,2176.255602,-13.31473392,-13.31473392,-13.31473392,-5.090753711,-5.090753711,-5.090753711,-8.223980207,-8.223980207,-8.223980207,0,0,0,2162.940868
9/9/2016,2177.127915,2097.103647,2232.484069,2177.127915,2177.127915,-12.5287996,-12.5287996,-12.5287996,-5.397901005,-5.397901005,-5.397901005,-7.130898592,-7.130898592,-7.130898592,0,0,0,2164.599116
9/12/2016,2179.744855,2099.569511,2238.905597,2179.744855,2179.744855,-10.65868323,-10.65868323,-10.65868323,-6.712071659,-6.712071659,-6.712071659,-3.946611574,-3.946611574,-3.946611574,0,0,0,2169.086171
9/13/2016,2180.617168,2108.234654,2239.272281,2180.617168,2180.617168,-7.610487458,-7.610487458,-7.610487458,-4.614980098,-4.614980098,-4.614980098,-2.995507361,-2.995507361,-2.995507361,0,0,0,2173.00668
9/14/2016,2181.489481,2105.462641,2238.619675,2181.489481,2181.489481,-7.009030232,-7.009030232,-7.009030232,-4.870231147,-4.870231147,-4.870231147,-2.138799085,-2.138799085,-2.138799085,0,0,0,2174.480451
9/15/2016,2182.361794,2104.73921,2246.458,2182.361794,2182.361794,-6.489563993,-6.489563993,-6.489563993,-5.090753711,-5.090753711,-5.090753711,-1.398810282,-1.398810282,-1.398810282,0,0,0,2175.87223
9/16/2016,2183.234107,2111.694899,2242.667627,2183.234107,2183.234107,-6.19417274,-6.19417274,-6.19417274,-5.397901005,-5.397901005,-5.397901005,-0.796271736,-0.796271736,-0.796271736,0,0,0,2177.039935
9/19/2016,2185.851047,2110.726351,2248.59212,2185.851047,2185.851047,-6.69775455,-6.69775455,-6.69775455,-6.712071659,-6.712071659,-6.712071659,0.014317109,0.014317109,0.014317109,0,0,0,2179.153292
9/20/2016,2186.72336,2109.310717,2248.996503,2186.72336,2186.72336,-4.705287784,-4.705287784,-4.705287784,-4.614980098,-4.614980098,-4.614980098,-0.090307687,-0.090307687,-0.090307687,0,0,0,2182.018072
9/21/2016,2187.595673,2115.137038,2252.846677,2187.595673,2187.595673,-5.26496449,-5.26496449,-5.26496449,-4.870231147,-4.870231147,-4.870231147,-0.394733343,-0.394733343,-0.394733343,0,0,0,2182.330709
9/22/2016,2188.467986,2108.087064,2252.877633,2188.467986,2188.467986,-5.991233126,-5.991233126,-5.991233126,-5.090753711,-5.090753711,-5.090753711,-0.900479415,-0.900479415,-0.900479415,0,0,0,2182.476753
9/23/2016,2189.3403,2112.005265,2250.96539,2189.3403,2189.3403,-7.002788119,-7.002788119,-7.002788119,-5.397901005,-5.397901005,-5.397901005,-1.604887114,-1.604887114,-1.604887114,0,0,0,2182.337511
9/26/2016,2191.957239,2109.314129,2249.504827,2191.957239,2191.957239,-11.53288356,-11.53288356,-11.53288356,-6.712071659,-6.712071659,-6.712071659,-4.820811898,-4.820811898,-4.820811898,0,0,0,2180.424355
9/27/2016,2192.829552,2109.326217,2256.243013,2192.829552,2192.829552,-10.8256621,-10.8256621,-10.8256621,-4.614980098,-4.614980098,-4.614980098,-6.210681999,-6.210681999,-6.210681999,0,0,0,2182.00389
9/28/2016,2193.701865,2114.624544,2254.843844,2193.701865,2193.701865,-12.59590504,-12.59590504,-12.59590504,-4.870231147,-4.870231147,-4.870231147,-7.725673889,-7.725673889,-7.725673889,0,0,0,2181.10596
9/29/2016,2194.574179,2113.13267,2256.022121,2194.574179,2194.574179,-14.43170153,-14.43170153,-14.43170153,-5.090753711,-5.090753711,-5.090753711,-9.340947821,-9.340947821,-9.340947821,0,0,0,2180.142477
9/30/2016,2195.446492,2109.943445,2247.474107,2195.446492,2195.446492,-16.42725993,-16.42725993,-16.42725993,-5.397901005,-5.397901005,-5.397901005,-11.02935893,-11.02935893,-11.02935893,0,0,0,2179.019232
10/3/2016,2198.063431,2100.485273,2241.338461,2198.063431,2198.063431,-22.95260215,-22.95260215,-22.95260215,-6.712071659,-6.712071659,-6.712071659,-16.24053049,-16.24053049,-16.24053049,0,0,0,2175.110829
10/4/2016,2198.935744,2109.144479,2247.935215,2198.935744,2198.935744,-22.54119943,-22.54119943,-22.54119943,-4.614980098,-4.614980098,-4.614980098,-17.92621933,-17.92621933,-17.92621933,0,0,0,2176.394545
10/5/2016,2199.808058,2105.401614,2249.900935,2199.808058,2199.808058,-24.4077182,-24.4077182,-24.4077182,-4.870231147,-4.870231147,-4.870231147,-19.53748705,-19.53748705,-19.53748705,0,0,0,2175.400339
10/6/2016,2200.680371,2103.019989,2244.768184,2200.680371,2200.680371,-26.13806886,-26.13806886,-26.13806886,-5.090753711,-5.090753711,-5.090753711,-21.04731514,-21.04731514,-21.04731514,0,0,0,2174.542302
10/7/2016,2201.552684,2104.552975,2245.673075,2201.552684,2201.552684,-27.82898715,-27.82898715,-27.82898715,-5.397901005,-5.397901005,-5.397901005,-22.43108614,-22.43108614,-22.43108614,0,0,0,2173.723697
10/10/2016,2204.169623,2104.532892,2241.425391,2204.169623,2204.169623,-32.33973365,-32.33973365,-32.33973365,-6.712071659,-6.712071659,-6.712071659,-25.627662,-25.627662,-25.627662,0,0,0,2171.82989
10/11/2016,2205.041937,2105.07972,2243.495144,2205.041937,2205.041937,-30.94287349,-30.94287349,-30.94287349,-4.614980098,-4.614980098,-4.614980098,-26.32789339,-26.32789339,-26.32789339,0,0,0,2174.099063
10/12/2016,2205.91425,2101.671645,2247.454708,2205.91425,2205.91425,-31.702848,-31.702848,-31.702848,-4.870231147,-4.870231147,-4.870231147,-26.83261686,-26.83261686,-26.83261686,0,0,0,2174.211402
10/13/2016,2206.786563,2105.54998,2242.216557,2206.786563,2206.786563,-32.23163321,-32.23163321,-32.23163321,-5.090753711,-5.090753711,-5.090753711,-27.1408795,-27.1408795,-27.1408795,0,0,0,2174.55493
10/14/2016,2207.658876,2108.125878,2242.07153,2207.658876,2207.658876,-32.65416472,-32.65416472,-32.65416472,-5.397901005,-5.397901005,-5.397901005,-27.25626371,-27.25626371,-27.25626371,0,0,0,2175.004711
10/17/2016,2210.275816,2108.713065,2246.50838,2210.275816,2210.275816,-33.25734561,-33.25734561,-33.25734561,-6.712071659,-6.712071659,-6.712071659,-26.54527395,-26.54527395,-26.54527395,0,0,0,2177.01847
10/18/2016,2211.148129,2110.342714,2249.526804,2211.148129,2211.148129,-30.6234106,-30.6234106,-30.6234106,-4.614980098,-4.614980098,-4.614980098,-26.0084305,-26.0084305,-26.0084305,0,0,0,2180.524718
10/19/2016,2212.020442,2110.773552,2251.46561,2212.020442,2212.020442,-30.2261382,-30.2261382,-30.2261382,-4.870231147,-4.870231147,-4.870231147,-25.35590705,-25.35590705,-25.35590705,0,0,0,2181.794304
10/20/2016,2212.892755,2112.31183,2250.2782,2212.892755,2212.892755,-29.70259417,-29.70259417,-29.70259417,-5.090753711,-5.090753711,-5.090753711,-24.61184046,-24.61184046,-24.61184046,0,0,0,2183.190161
10/21/2016,2213.765068,2114.753963,2252.308998,2213.765068,2213.765068,-29.19974716,-29.19974716,-29.19974716,-5.397901005,-5.397901005,-5.397901005,-23.80184615,-23.80184615,-23.80184615,0,0,0,2184.565321
10/24/2016,2216.382008,2120.156007,2256.026406,2216.382008,2216.382008,-27.95174202,-27.95174202,-27.95174202,-6.712071659,-6.712071659,-6.712071659,-21.23967036,-21.23967036,-21.23967036,0,0,0,2188.430266
10/25/2016,2217.254321,2116.808276,2264.833442,2217.254321,2217.254321,-25.04169921,-25.04169921,-25.04169921,-4.614980098,-4.614980098,-4.614980098,-20.42671911,-20.42671911,-20.42671911,0,0,0,2192.212622
10/26/2016,2218.126634,2126.037531,2268.739064,2218.126634,2218.126634,-24.54341598,-24.54341598,-24.54341598,-4.870231147,-4.870231147,-4.870231147,-19.67318483,-19.67318483,-19.67318483,0,0,0,2193.583218
10/27/2016,2218.998947,2126.565403,2262.697733,2218.998947,2218.998947,-24.08958744,-24.08958744,-24.08958744,-5.090753711,-5.090753711,-5.090753711,-18.99883373,-18.99883373,-18.99883373,0,0,0,2194.90936
10/28/2016,2219.87126,2130.73105,2269.624965,2219.87126,2219.87126,-23.81821508,-23.81821508,-23.81821508,-5.397901005,-5.397901005,-5.397901005,-18.42031407,-18.42031407,-18.42031407,0,0,0,2196.053045
10/31/2016,2222.4882,2127.288908,2270.071373,2222.4882,2222.4882,-24.08349792,-24.08349792,-24.08349792,-6.712071659,-6.712071659,-6.712071659,-17.37142626,-17.37142626,-17.37142626,0,0,0,2198.404702
11/1/2016,2223.360513,2130.858208,2274.83497,2223.360513,2223.360513,-21.88296814,-21.88296814,-21.88296814,-4.614980098,-4.614980098,-4.614980098,-17.26798804,-17.26798804,-17.26798804,0,0,0,2201.477545
11/2/2016,2224.232826,2131.504773,2271.426282,2224.232826,2224.232826,-22.15627876,-22.15627876,-22.15627876,-4.870231147,-4.870231147,-4.870231147,-17.28604761,-17.28604761,-17.28604761,0,0,0,2202.076547
11/3/2016,2225.105139,2135.95078,2269.656775,2225.105139,2225.105139,-22.50941473,-22.50941473,-22.50941473,-5.090753711,-5.090753711,-5.090753711,-17.41866102,-17.41866102,-17.41866102,0,0,0,2202.595725
11/4/2016,2225.977453,2131.713586,2269.311066,2225.977453,2225.977453,-23.0531213,-23.0531213,-23.0531213,-5.397901005,-5.397901005,-5.397901005,-17.6552203,-17.6552203,-17.6552203,0,0,0,2202.924331
11/7/2016,2228.594392,2127.804613,2275.117079,2228.594392,2228.594392,-25.54816784,-25.54816784,-25.54816784,-6.712071659,-6.712071659,-6.712071659,-18.83609618,-18.83609618,-18.83609618,0,0,0,2203.046224
11/8/2016,2229.466705,2137.286753,2269.398413,2229.466705,2229.466705,-23.93913344,-23.93913344,-23.93913344,-4.614980098,-4.614980098,-4.614980098,-19.32415334,-19.32415334,-19.32415334,0,0,0,2205.527572
11/9/2016,2230.339018,2137.870585,2279.004206,2230.339018,2230.339018,-24.69457227,-24.69457227,-24.69457227,-4.870231147,-4.870231147,-4.870231147,-19.82434113,-19.82434113,-19.82434113,0,0,0,2205.644446
11/10/2016,2231.211332,2136.005329,2274.262136,2231.211332,2231.211332,-25.40550167,-25.40550167,-25.40550167,-5.090753711,-5.090753711,-5.090753711,-20.31474796,-20.31474796,-20.31474796,0,0,0,2205.80583
11/11/2016,2232.083645,2139.293974,2280.491452,2232.083645,2232.083645,-26.17175522,-26.17175522,-26.17175522,-5.397901005,-5.397901005,-5.397901005,-20.77385421,-20.77385421,-20.77385421,0,0,0,2205.91189
11/14/2016,2234.700584,2141.93336,2281.36539,2234.700584,2234.700584,-28.48008118,-28.48008118,-28.48008118,-6.712071659,-6.712071659,-6.712071659,-21.76800952,-21.76800952,-21.76800952,0,0,0,2206.220503
11/15/2016,2235.572897,2141.05886,2278.90741,2235.572897,2235.572897,-26.53236649,-26.53236649,-26.53236649,-4.614980098,-4.614980098,-4.614980098,-21.91738639,-21.91738639,-21.91738639,0,0,0,2209.040531
11/16/2016,2236.445211,2139.456748,2283.475724,2236.445211,2236.445211,-26.8260502,-26.8260502,-26.8260502,-4.870231147,-4.870231147,-4.870231147,-21.95581906,-21.95581906,-21.95581906,0,0,0,2209.61916
